Time,Zeroed,Temp1,Temp2
2500.2,-0.3,4,13
2500.4,-0.4,9,6
2500.6,-0.25,2,3
2500.8,-0.4,4,7
2501,-0.25,10,12
2501.2,-0.4,6,10
2501.4,-0.3,10,14
2501.6,-0.3,5,11
2501.8,-0.3,6,6
2502,-0.35,8,3
2502.2,-0.35,4,12
2502.4,-0.3,6,8
2502.6,-0.2,1,10
2502.8,-0.35,8,11
2503,-0.15,4,6
2503.2,-0.3,5,5
2503.4,-0.2,2,4
2503.6,-0.15,9,3
2503.8,-0.15,6,13
2504,-0.3,3,12
2504.2,-0.05,5,9
2504.4,-0.15,7,8
2504.6,-0.35,6,15
2504.8,-0.25,0,7
2505,-0.2,5,7
2505.2,-0.05,1,15
2505.4,-0.1,1,7
2505.6,-0.45,5,3
2505.8,-0.25,7,11
2506,-0.3,7,11
2506.2,-0.3,9,8
2506.4,-0.3,5,5
2506.6,-0.05,3,13
2506.8,-0.05,5,3
2507,-0.05,3,10
2507.2,-0.2,4,5
2507.4,-0.3,8,9
2507.6,-0.4,2,9
2507.8,-0.35,2,8
2508,-0.35,8,6
2508.2,-0.3,9,12
2508.4,-0.4,8,13
2508.6,-0.35,1,4
2508.8,-0.35,8,4
2509,-0.4,0,8
2509.2,-0.55,8,6
2509.4,-0.45,4,14
2509.6,-0.15,0,14
2509.8,-0.35,10,5
2510,-0.25,6,8
2510.2,-0.55,1,15
2510.4,-0.3,10,10
2510.6,-0.35,3,3
2510.8,-0.1,5,14
2511,-0.25,7,5
2511.2,-0.2,10,14
2511.4,-0.25,3,4
2511.6,-0.25,2,7
2511.8,-0.4,4,15
2512,-0.35,3,10
2512.2,-0.2,10,5
2512.4,-0.35,2,3
2512.6,-0.3,1,14
2512.8,-0.3,7,8
2513,-0.3,1,15
2513.2,-0.15,5,3
2513.4,-0.3,4,5
2513.6,-0.1,7,9
2513.8,0,3,12
2514,-0.4,3,5
2514.2,-0.2,9,12
2514.4,-0.4,6,7
2514.6,-0.4,2,6
2514.8,-0.35,8,14
2515,-0.2,5,13
2515.2,-0.25,5,15
2515.4,-0.4,4,10
2515.6,-0.5,0,3
2515.8,-0.1,9,9
2516,-0.25,8,6
2516.2,-0.2,8,3
2516.4,-0.05,10,12
2516.6,-0.45,10,12
2516.8,-0.35,9,14
2517,-0.3,0,10
2517.2,-0.35,5,9
2517.4,-0.2,7,8
2517.6,-0.5,3,11
2517.8,-0.1,3,11
2518,-0.2,3,11
2518.2,-0.6,4,12
2518.4,-0.45,10,7
2518.6,-0.1,4,6
2518.8,-0.15,9,12
2519,-0.05,9,15
2519.2,-0.35,4,8
2519.4,-0.35,0,12
2519.6,-0.3,7,11
2519.8,-0.3,9,14
2520,-0.1,2,9
2520.2,-0.35,4,6
2520.4,-0.15,10,3
2520.6,-0.2,1,4
2520.8,-0.15,9,11
2521,-0.4,7,7
2521.2,-0.2,0,12
2521.4,-0.35,7,5
2521.6,-0.35,3,14
2521.8,-0.25,10,15
2522,-0.15,10,9
2522.2,-0.1,2,14
2522.4,-0.3,1,3
2522.6,-0.3,5,5
2522.8,-0.2,1,6
2523,-0.3,4,8
2523.2,-0.35,7,15
2523.4,-0.35,3,3
2523.6,-0.2,2,6
2523.8,-0.8,4,8
2524,29.7,8,9
2524.2,19.45,9,15
2524.4,11.2,6,6
2524.6,39.15,4,12
2524.8,82.3,5,12
2525,112.852,4,12
2525.2,127.35,7,11
2525.4,174.5,1,3
2525.6,155.652,10,11
2525.8,171.148,4,10
2526,126,3,11
2526.2,137.948,8,15
2526.4,165.7,6,15
2526.6,159.548,5,14
2526.8,160.9,6,5
2527,142.152,2,5
2527.2,175.652,10,15
2527.4,164.748,4,7
2527.6,159.548,4,8
2527.8,152.748,7,4
2528,173.848,9,14
2528.2,170.9,1,10
2528.4,158.1,10,10
2528.6,163.752,6,8
2528.8,124.65,0,9
2529,166.452,4,9
2529.2,160.348,3,4
2529.4,133.1,6,11
2529.6,150.2,4,3
2529.8,157.448,9,14
2530,181,7,3
2530.2,153.352,3,4
2530.4,144.9,3,13
2530.6,131.05,3,12
2530.8,172.152,2,7
2531,170.5,8,11
2531.2,152.5,8,4
2531.4,127.948,6,4
2531.6,143.3,8,12
2531.8,161.252,3,11
2532,163.9,7,8
2532.2,146.7,8,3
2532.4,127.148,9,3
2532.6,150.248,8,3
2532.8,150.648,6,4
2533,160.152,9,11
2533.2,138.452,0,12
2533.4,122.8,5,10
2533.6,144.348,5,15
2533.8,157.8,3,3
2534,160.348,9,14
2534.2,143.252,1,10
2534.4,177.7,6,12
2534.6,162.6,7,9
2534.8,154.952,0,9
2535,156.052,6,5
2535.2,149.9,9,3
2535.4,174.748,4,14
2535.6,165.148,3,10
2535.8,164.348,9,10
2536,154.7,1,13
2536.2,173.148,2,4
2536.4,176.9,6,7
2536.6,148.4,10,6
2536.8,124.3,5,10
2537,141.7,2,8
2537.2,170.348,4,6
2537.4,161.448,9,12
2537.6,154.6,9,7
2537.8,126.5,10,5
2538,152.248,0,11
2538.2,172.4,7,13
2538.4,162.348,1,8
2538.6,136.8,5,9
2538.8,130.748,2,7
2539,156.4,10,7
2539.2,157.252,6,3
2539.4,160.1,0,8
2539.6,134.1,0,15
2539.8,124.95,8,15
2540,177.9,2,4
2540.2,149.448,9,15
2540.4,163.352,8,3
2540.6,149.848,9,9
2540.8,128.65,0,6
2541,156.8,1,13
2541.2,159.352,4,3
2541.4,159.3,2,13
2541.6,151.8,3,3
2541.8,166,8,8
2542,158.1,9,3
2542.2,134.7,2,5
2542.4,144,6,5
2542.6,162.2,0,7
2542.8,158.9,3,14
2543,131.5,0,5
2543.2,126.4,4,10
2543.4,147.2,6,15
2543.6,160.648,5,14
2543.8,166.748,4,9
2544,127.948,9,6
2544.2,166.3,1,8
2544.4,179.3,3,8
2544.6,104.35,8,7
2544.8,43.4,3,4
2545,26.2,8,8
2545.2,15.45,6,5
2545.4,6.55,1,6
2545.6,3.55,7,14
2545.8,2.6,3,11
2546,1.5,0,11
2546.2,1.1,1,5
2546.4,0.55,1,6
2546.6,0.35,0,13
2546.8,0.05,4,10
2547,0.15,1,8
2547.2,3.55,1,15
2547.4,1.8,7,11
2547.6,0.4,9,12
2547.8,0.2,0,8
2548,0.1,9,11
2548.2,-0.15,5,3
2548.4,-0.25,7,3
2548.6,-0.45,6,8
2548.8,-0.4,10,4
2549,-0.15,6,3
2549.2,-0.1,3,15
2549.4,-0.5,0,12
2549.6,-0.2,5,9
2549.8,-0.15,10,8
2550,-0.15,3,12
2550.2,-0.5,1,14
2550.4,-0.4,8,15
2550.6,-0.45,4,14
2550.8,-0.3,10,10
2551,-0.3,0,4
2551.2,-0.05,3,10
2551.4,1.15,9,14
2551.6,0.15,9,9
2551.8,0.25,1,10
2552,0.15,2,4
2552.2,0,9,7
2552.4,-0.2,5,7
2552.6,-0.1,7,3
2552.8,-0.5,8,9
2553,-0.2,9,7
2553.2,-0.1,1,3
2553.4,0.25,6,10
2553.6,0.05,4,9
2553.8,-0.25,7,7
2554,-0.05,2,4
2554.2,-0.25,3,5
2554.4,-0.3,0,8
2554.6,-0.35,10,15
2554.8,-0.35,3,9
2555,0,3,9
2555.2,0.2,8,10
2555.4,86.4,6,4
2555.6,176.852,9,14
2555.8,193.352,5,9
2556,169.148,3,11
2556.2,124.3,6,7
2556.4,128.5,2,3
2556.6,155.2,2,4
2556.8,180.4,10,7
2557,166.9,6,3
2557.2,147.252,6,11
2557.4,128.852,5,9
2557.6,178.348,0,13
2557.8,162.1,2,15
2558,157.048,7,8
2558.2,129.9,3,3
2558.4,154.8,5,13
2558.6,162.3,6,12
2558.8,156.952,8,9
2559,133.3,3,12
2559.2,142.648,5,10
2559.4,79.85,3,12
2559.6,30,5,14
2559.8,10.05,10,14
2560,4.95,2,12
2560.2,2.25,8,10
2560.4,1.4,6,11
2560.6,0.55,4,8
2560.8,0.4,1,3
2561,0.35,7,9
2561.2,0.3,7,6
2561.4,32.3,10,15
2561.6,4.85,9,7
2561.8,1.85,3,6
2562,0.35,4,8
2562.2,0,5,6
2562.4,-0.15,4,9
2562.6,-0.3,4,10
2562.8,-0.35,0,3
2563,-0.55,0,8
2563.2,-0.4,0,15
2563.4,-0.45,5,3
2563.6,-0.4,6,7
2563.8,-0.5,3,13
2564,-0.35,0,10
2564.2,-0.3,5,12
2564.4,-0.35,2,6
2564.6,-0.45,0,14
2564.8,-0.55,5,10
2565,-0.4,1,7
2565.2,-0.5,1,15
2565.4,-0.35,8,8
2565.6,-0.35,3,9
2565.8,-0.15,0,11
2566,-0.4,8,13
2566.2,-0.4,6,14
2566.4,-0.2,6,4
2566.6,-0.55,9,5
2566.8,-0.3,8,5
2567,-0.55,6,10
2567.2,-0.3,4,5
2567.4,-0.1,8,6
2567.6,-0.3,6,7
2567.8,-0.45,6,15
2568,-0.25,8,9
2568.2,-0.25,1,7
2568.4,-0.3,9,7
2568.6,-0.4,7,5
2568.8,-0.35,2,7
2569,-0.35,0,10
2569.2,-0.55,4,4
2569.4,-0.5,9,11
2569.6,-0.55,4,5
2569.8,-0.3,7,13
2570,-0.05,4,4
2570.2,-0.3,5,4
2570.4,-0.35,3,5
2570.6,-0.3,9,14
2570.8,-0.5,5,3
2571,-0.2,10,4
2571.2,-0.4,10,3
2571.4,-0.35,5,10
2571.6,-0.55,0,11
2571.8,-0.7,8,3
2572,-0.4,3,7
2572.2,-0.5,5,11
2572.4,-0.55,8,15
2572.6,-0.4,10,6
2572.8,-0.4,9,11
2573,-0.5,1,15
2573.2,-0.4,1,9
2573.4,-0.3,3,8
2573.6,-0.35,0,3
2573.8,-0.55,4,10
2574,-0.15,6,14
2574.2,-0.6,0,11
2574.4,-0.45,10,10
2574.6,-0.4,8,6
2574.8,-0.55,8,10
2575,-0.4,0,12
2575.2,-0.25,1,9
2575.4,-0.4,0,12
2575.6,-0.3,7,10
2575.8,-0.55,8,14
2576,-0.35,9,14
2576.2,-0.2,0,3
2576.4,-0.45,7,4
2576.6,-0.25,2,7
2576.8,-0.3,9,8
2577,-0.25,7,9
2577.2,-0.45,2,11
2577.4,-0.4,2,15
2577.6,-0.3,4,15
2577.8,-0.4,10,14
2578,-0.4,9,15
2578.2,-0.35,10,7
2578.4,-0.25,0,9
2578.6,-0.25,8,9
2578.8,-0.3,0,13
2579,-0.2,2,13
2579.2,-0.5,8,8
2579.4,-0.45,10,11
2579.6,-0.4,8,12
2579.8,-0.35,0,10
2580,-0.25,10,7
2580.2,-0.25,6,4
2580.4,-0.5,3,8
2580.6,-0.35,7,3
2580.8,-0.2,9,4
2581,-0.45,4,9
2581.2,-0.55,5,6
2581.4,-0.25,8,11
2581.6,-0.4,8,9
2581.8,-0.6,1,11
2582,-0.3,3,6
2582.2,-0.35,4,14
2582.4,-0.35,4,7
2582.6,-0.35,7,15
2582.8,-0.3,10,13
2583,-0.25,2,9
2583.2,-0.4,8,12
2583.4,-0.4,5,12
2583.6,-0.35,8,10
2583.8,-0.2,7,10
2584,-0.45,0,8
2584.2,-0.45,3,14
2584.4,-0.4,9,6
2584.6,-0.3,6,12
2584.8,-0.35,5,5
2585,-0.45,6,13
2585.2,-0.3,6,7
2585.4,-0.45,0,13
2585.6,-0.35,1,15
2585.8,-0.4,2,8
2586,-0.2,6,10
2586.2,-0.4,5,13
2586.4,-0.6,3,9
2586.6,-0.3,5,12
2586.8,-0.2,3,15
2587,-0.2,5,12
2587.2,-0.3,9,4
2587.4,-0.25,10,7
2587.6,-0.45,9,3
2587.8,-0.5,3,9
2588,-0.4,1,15
2588.2,-0.15,3,3
2588.4,-0.25,0,5
2588.6,-0.6,4,13
2588.8,-0.5,8,10
2589,-0.15,9,10
2589.2,-0.35,3,4
2589.4,-0.35,0,9
2589.6,-0.45,1,5
2589.8,-0.2,4,9
2590,-0.45,1,5
2590.2,-0.3,8,12
2590.4,-0.35,10,13
2590.6,-0.1,10,12
2590.8,-0.1,6,14
2591,-0.1,0,3
2591.2,-0.3,1,4
2591.4,-0.3,0,10
2591.6,-0.15,9,12
2591.8,-0.3,6,13
2592,-0.05,4,4
2592.2,-0.3,6,6
2592.4,-0.3,0,5
2592.6,-0.25,0,3
2592.8,-0.3,2,5
2593,-0.55,1,11
2593.2,-0.4,1,7
2593.4,-0.3,10,8
2593.6,-0.4,10,6
2593.8,-0.1,9,6
2594,-0.4,0,11
2594.2,-0.3,1,10
2594.4,-0.4,5,8
2594.6,-0.25,5,7
2594.8,-0.35,1,3
2595,-0.2,6,3
2595.2,-0.35,1,12
2595.4,-0.25,7,7
2595.6,-0.35,8,8
2595.8,-0.15,4,14
2596,-0.2,10,7
2596.2,-0.3,2,14
2596.4,-0.2,9,15
2596.6,-0.35,0,15
2596.8,-0.1,8,9
2597,-0.5,10,11
2597.2,-0.35,1,12
2597.4,-0.3,9,5
2597.6,-0.45,10,7
2597.8,-0.15,3,4
2598,-0.25,0,15
2598.2,-0.3,0,12
2598.4,-0.15,1,14
2598.6,-0.2,6,10
2598.8,-0.35,1,3
2599,-0.2,8,10
2599.2,-0.15,0,8
2599.4,-0.4,5,3
2599.6,-0.1,8,14
2599.8,-0.4,5,6
2600,-0.45,3,10
2600.2,-0.45,5,8
2600.4,-0.3,7,13
2600.6,-0.15,3,8
2600.8,-0.5,3,9
2601,-0.4,8,12
2601.2,-0.2,1,10
2601.4,-0.4,4,5
2601.6,-0.35,10,5
2601.8,-0.15,4,5
2602,-0.4,10,5
2602.2,-0.3,8,10
2602.4,-0.25,10,4
2602.6,-0.4,2,11
2602.8,-0.55,2,12
2603,-0.25,10,7
2603.2,-0.45,9,15
2603.4,-0.35,10,3
2603.6,-0.3,1,3
2603.8,-0.55,3,6
2604,-0.45,5,7
2604.2,-0.2,1,12
2604.4,-0.2,4,6
2604.6,-0.35,6,13
2604.8,-0.3,1,3
2605,-0.4,4,9
2605.2,-0.35,9,9
2605.4,-0.35,8,13
2605.6,-0.4,9,5
2605.8,-0.35,4,13
2606,-0.1,0,3
2606.2,-0.3,9,9
2606.4,-0.25,7,12
2606.6,-0.35,1,8
2606.8,-0.25,4,13
2607,-0.35,2,15
2607.2,-0.35,5,15
2607.4,-0.35,6,14
2607.6,-0.3,9,9
2607.8,-0.3,1,5
2608,-0.45,2,11
2608.2,-0.25,5,5
2608.4,-0.3,9,13
2608.6,-0.3,1,3
2608.8,-0.4,4,10
2609,-0.2,4,5
2609.2,-0.3,5,10
2609.4,-0.2,6,10
2609.6,-0.4,5,15
2609.8,-0.25,1,9
2610,-0.1,2,11
2610.2,-0.35,3,13
2610.4,-0.25,2,10
2610.6,-0.4,7,8
2610.8,-0.5,3,9
2611,-0.2,7,13
2611.2,-0.4,8,10
2611.4,-0.35,9,5
2611.6,-0.2,0,4
2611.8,-0.15,4,9
2612,-0.25,0,13
2612.2,-0.45,1,6
2612.4,-0.15,0,12
2612.6,-0.15,9,13
2612.8,-0.2,2,5
2613,-0.25,3,4
2613.2,-0.35,7,5
2613.4,-0.45,10,13
2613.6,-0.35,2,7
2613.8,-0.3,7,12
2614,-0.35,9,14
2614.2,-0.25,8,5
2614.4,0,6,12
2614.6,0,10,12
2614.8,-0.5,8,4
2615,-0.4,1,15
2615.2,-0.45,8,13
2615.4,-0.45,0,10
2615.6,-0.4,1,13
2615.8,-0.45,8,9
2616,-0.3,0,15
2616.2,-0.25,5,9
2616.4,-0.3,6,6
2616.6,-0.2,0,6
2616.8,-0.65,5,4
2617,-0.2,5,15
2617.2,-0.35,6,10
2617.4,-0.3,6,15
2617.6,-0.15,7,7
2617.8,-0.5,9,15
2618,-0.35,6,4
2618.2,-0.5,7,6
2618.4,-0.3,0,9
2618.6,-0.2,10,9
2618.8,-0.25,8,13
2619,-0.45,2,6
2619.2,-0.35,6,13
2619.4,-0.25,2,14
2619.6,-0.3,0,11
2619.8,-0.45,4,9
2620,-0.2,6,10
2620.2,-0.2,6,4
2620.4,-0.2,8,8
2620.6,-0.3,10,15
2620.8,-0.25,10,5
2621,-0.35,4,15
2621.2,-0.35,2,8
2621.4,-0.15,8,11
2621.6,-0.35,4,8
2621.8,-0.3,0,12
2622,-0.55,5,12
2622.2,-0.4,7,15
2622.4,-0.4,5,9
2622.6,-0.3,0,5
2622.8,-0.15,10,3
2623,-0.35,9,13
2623.2,-0.35,2,11
2623.4,-0.3,5,15
2623.6,-0.45,0,5
2623.8,-0.35,1,9
2624,-0.3,8,10
2624.2,-0.45,3,8
2624.4,-0.15,1,3
2624.6,-0.3,0,14
2624.8,-0.3,2,5
2625,-0.25,7,11
2625.2,-0.4,1,10
2625.4,-0.4,2,15
2625.6,-0.45,4,10
2625.8,-0.35,10,5
2626,-0.25,0,5
2626.2,-0.25,3,4
2626.4,-0.4,5,15
2626.6,-0.4,4,3
2626.8,-0.25,7,4
2627,-0.35,10,10
2627.2,-0.35,6,3
2627.4,-0.4,9,13
2627.6,-0.15,0,5
2627.8,-0.35,7,10
2628,-0.55,4,15
2628.2,-0.35,6,5
2628.4,-0.45,3,14
2628.6,-0.2,6,13
2628.8,-0.1,8,3
2629,-0.5,0,9
2629.2,-0.3,9,15
2629.4,-0.4,6,7
2629.6,-0.4,10,14
2629.8,-0.45,10,7
2630,-0.2,7,3
2630.2,-0.35,4,8
2630.4,-0.4,4,10
2630.6,-0.45,10,3
2630.8,-0.5,6,10
2631,-0.45,3,11
2631.2,-0.3,2,14
2631.4,-0.35,9,6
2631.6,-0.35,3,11
2631.8,-0.35,5,3
2632,-0.35,8,13
2632.2,-0.4,9,15
2632.4,-0.25,8,12
2632.6,-0.35,5,8
2632.8,-0.5,2,12
2633,-0.3,1,6
2633.2,-0.3,0,13
2633.4,-0.35,8,11
2633.6,-0.4,8,13
2633.8,-0.3,10,3
2634,-0.3,7,3
2634.2,-0.1,9,7
2634.4,-0.2,0,12
2634.6,-0.15,0,10
2634.8,-0.2,8,8
2635,-0.4,0,5
2635.2,-0.35,10,11
2635.4,-0.15,0,4
2635.6,-0.35,1,7
2635.8,-0.35,6,12
2636,-0.25,9,11
2636.2,-0.45,5,7
2636.4,-0.3,9,14
2636.6,-0.15,4,10
2636.8,-0.2,10,4
2637,-0.35,2,15
2637.2,-0.4,1,7
2637.4,-0.1,4,13
2637.6,-0.15,3,5
2637.8,-0.35,6,10
2638,-0.4,3,13
2638.2,-0.25,9,9
2638.4,-0.5,8,9
2638.6,-0.2,9,12
2638.8,-0.45,0,8
2639,-0.2,9,4
2639.2,-0.4,7,6
2639.4,-0.2,8,9
2639.6,-0.45,6,9
2639.8,-0.35,6,4
2640,-0.55,3,8
2640.2,-0.3,4,3
2640.4,-0.2,5,5
2640.6,-0.3,6,4
2640.8,-0.1,3,7
2641,-0.3,10,15
2641.2,-0.45,10,11
2641.4,-0.4,5,12
2641.6,-0.3,1,13
2641.8,-0.2,9,9
2642,-0.15,2,3
2642.2,-0.3,9,6
2642.4,-0.5,4,8
2642.6,-0.35,1,6
2642.8,-0.35,7,10
2643,-0.35,5,5
2643.2,-0.25,6,3
2643.4,-0.3,9,4
2643.6,-0.35,9,13
2643.8,-0.05,0,4
2644,-0.15,0,11
2644.2,-0.3,10,14
2644.4,-0.3,1,4
2644.6,-0.1,3,9
2644.8,-0.35,3,8
2645,-0.45,5,15
2645.2,-0.2,9,15
2645.4,-0.2,4,6
2645.6,-0.4,5,13
2645.8,-0.3,4,11
2646,-0.5,0,15
2646.2,-0.3,10,10
2646.4,-0.25,0,8
2646.6,-0.4,4,13
2646.8,-0.2,5,9
2647,-0.25,2,9
2647.2,-0.3,4,14
2647.4,-0.2,9,8
2647.6,-0.6,6,10
2647.8,-0.45,1,7
2648,-0.35,10,3
2648.2,-0.35,1,4
2648.4,-0.25,5,5
2648.6,-0.35,4,14
2648.8,-0.05,1,5
2649,-0.5,4,13
2649.2,-0.1,5,9
2649.4,-0.15,8,9
2649.6,-0.3,2,8
2649.8,-0.1,5,12
2650,-0.35,10,13
2650.2,-0.2,1,14
2650.4,-0.25,7,4
2650.6,-0.15,1,14
2650.8,-0.1,3,15
2651,-0.25,10,11
2651.2,-0.5,0,6
2651.4,-0.65,5,9
2651.6,-0.2,1,3
2651.8,-0.35,3,9
2652,-0.5,3,11
2652.2,0,7,9
2652.4,-0.05,3,9
2652.6,-0.15,6,12
2652.8,-0.25,1,12
2653,-0.05,2,14
2653.2,-0.3,6,9
2653.4,-0.35,3,8
2653.6,-0.2,10,12
2653.8,-0.35,8,3
2654,-0.3,8,7
2654.2,-0.3,5,13
2654.4,-0.4,6,9
2654.6,-0.25,5,7
2654.8,-0.2,7,12
2655,-0.55,5,10
2655.2,-0.5,1,11
2655.4,-0.5,10,11
2655.6,-0.15,0,10
2655.8,-0.45,8,14
2656,-0.2,0,8
2656.2,-0.35,0,6
2656.4,-0.35,2,11
2656.6,-0.35,4,5
2656.8,-0.25,4,14
2657,-0.5,8,8
2657.2,-0.25,0,4
2657.4,-0.3,3,4
2657.6,-0.35,2,13
2657.8,-0.3,2,12
2658,-0.4,6,12
2658.2,-0.1,10,14
2658.4,-0.2,3,3
2658.6,-0.35,0,4
2658.8,-0.45,6,8
2659,-0.1,3,6
2659.2,-0.35,1,5
2659.4,-0.35,6,5
2659.6,-0.3,5,9
2659.8,-0.45,7,14
2660,-0.45,8,6
2660.2,-0.35,6,7
2660.4,-0.4,0,14
2660.6,-0.25,2,14
2660.8,-0.25,8,6
2661,-0.1,10,12
2661.2,-0.45,8,15
2661.4,-0.35,7,15
2661.6,-0.25,6,12
2661.8,-0.35,1,12
2662,-0.35,3,8
2662.2,-108,4,5
2662.4,-6.05,6,6
2662.6,2.35,3,15
2662.8,4.65,9,6
2663,6,9,8
2663.2,8.3,9,8
2663.4,20.75,6,7
2663.6,33.8,1,12
2663.8,46,4,5
2664,39.85,0,11
2664.2,53.75,3,14
2664.4,50.2,6,13
2664.6,46.3,9,14
2664.8,40.55,10,6
2665,45.1,7,6
2665.2,40.65,8,5
2665.4,61.15,0,5
2665.6,54.901,1,13
2665.8,65.2,7,8
2666,70.35,3,5
2666.2,49.35,0,11
2666.4,61.8,2,13
2666.6,45.9,1,15
2666.8,51.75,6,3
2667,51.15,7,12
2667.2,43.15,6,5
2667.4,28.35,7,9
2667.6,29.4,10,7
2667.8,19.45,2,9
2668,19.05,6,10
2668.2,16.25,5,10
2668.4,10.6,4,3
2668.6,9.6,1,14
2668.8,13.35,6,12
2669,9.25,2,8
2669.2,7.1,5,10
2669.4,4.15,5,6
2669.6,2.9,1,7
2669.8,2.25,0,5
2670,2.6,9,10
2670.2,3.45,1,3
2670.4,3.95,3,4
2670.6,7.5,7,11
2670.8,4.15,8,12
2671,1.55,9,5
2671.2,1.15,2,4
2671.4,0.7,6,12
2671.6,0.65,8,4
2671.8,0.4,7,8
2672,0.65,8,5
2672.2,0.65,10,12
2672.4,0.45,0,11
2672.6,0.4,6,14
2672.8,0.45,1,11
2673,0.35,1,15
2673.2,0.3,0,14
2673.4,0.4,9,8
2673.6,0.75,3,5
2673.8,0.2,4,15
2674,0.35,1,9
2674.2,0.2,1,14
2674.4,0.2,9,10
2674.6,0.35,3,9
2674.8,0.35,10,12
2675,0.1,0,6
2675.2,0.05,9,3
2675.4,0.45,10,4
2675.6,0.15,3,3
2675.8,0,5,9
2676,1.4,2,4
2676.2,0.45,3,9
2676.4,1.05,9,8
2676.6,0.4,6,5
2676.8,0.35,9,12
2677,0.1,3,7
2677.2,0,4,11
2677.4,-0.2,4,4
2677.6,0.1,5,5
2677.8,-0.05,1,3
2678,-0.25,9,14
2678.2,0.05,4,9
2678.4,-0.05,7,14
2678.6,-0.35,2,9
2678.8,-0.25,1,13
2679,-0.35,7,15
2679.2,-0.1,0,5
2679.4,-0.35,9,8
2679.6,0,3,14
2679.8,-0.25,10,10
2680,-0.05,5,7
2680.2,0,6,12
2680.4,-0.15,4,15
2680.6,-0.2,4,3
2680.8,0.05,1,4
2681,-0.2,6,8
2681.2,-0.2,10,5
2681.4,-0.05,8,12
2681.6,-0.2,5,10
2681.8,-0.25,5,10
2682,0.15,0,5
2682.2,-0.3,5,7
2682.4,-0.4,9,4
2682.6,0.1,2,8
2682.8,-0.1,2,10
2683,-0.3,8,10
2683.2,-0.25,5,12
2683.4,-0.25,4,3
2683.6,-0.3,6,7
2683.8,-0.25,10,5
2684,-0.25,3,4
2684.2,-0.25,7,8
2684.4,-0.25,10,7
2684.6,-0.1,5,11
2684.8,-0.45,2,14
2685,0,1,15
2685.2,-0.3,8,5
2685.4,-0.25,2,13
2685.6,-0.05,8,3
2685.8,-0.2,9,6
2686,-0.35,7,11
2686.2,-0.5,10,8
2686.4,-0.15,9,15
2686.6,-0.6,1,12
2686.8,-0.4,8,5
2687,-0.3,7,3
2687.2,-0.15,3,9
2687.4,-0.45,8,14
2687.6,0,9,13
2687.8,-0.25,4,6
2688,-0.25,7,5
2688.2,-0.35,4,8
2688.4,-0.15,8,12
2688.6,-0.55,9,8
2688.8,-0.15,10,12
2689,-0.35,6,3
2689.2,-0.35,0,5
2689.4,-0.3,5,12
2689.6,-0.05,7,15
2689.8,-0.35,4,11
2690,-0.4,2,7
2690.2,-0.25,7,10
2690.4,-0.15,10,9
2690.6,-0.35,6,9
2690.8,-0.25,8,4
2691,-0.25,7,10
2691.2,-0.05,6,8
2691.4,-0.05,0,15
2691.6,-0.4,3,4
2691.8,-0.3,4,5
2692,-0.2,2,14
2692.2,-0.35,0,12
2692.4,-0.15,5,13
2692.6,-0.1,1,10
2692.8,-0.5,6,5
2693,8.05,8,9
2693.2,2.7,8,12
2693.4,4.2,3,10
2693.6,2.1,2,7
2693.8,1.35,5,8
2694,1.95,6,10
2694.2,0.4,5,3
2694.4,22.5,5,8
2694.6,138.6,2,10
2694.8,129.75,9,5
2695,140.7,0,13
2695.2,171.252,10,8
2695.4,175.148,4,10
2695.6,159.252,10,5
2695.8,155.4,6,15
2696,187.3,1,11
2696.2,168.6,1,3
2696.4,134.3,4,4
2696.6,184.452,5,15
2696.8,162.3,8,5
2697,170.8,9,4
2697.2,141.352,3,11
2697.4,145.9,10,5
2697.6,165.5,10,7
2697.8,165.948,5,12
2698,143.148,3,5
2698.2,170.6,10,6
2698.4,47.55,3,10
2698.6,23.9,3,10
2698.8,9.8,4,7
2699,5.5,9,14
2699.2,9.35,0,7
2699.4,3.7,1,13
2699.6,1.25,1,15
2699.8,0.55,3,5
2700,0.25,9,13
2700.2,-0.05,7,9
2700.4,-0.1,3,11
2700.6,-0.35,9,10
2700.8,-0.3,7,8
2701,-0.05,5,13
2701.2,-0.4,4,10
2701.4,0,3,12
2701.6,-0.65,6,6
2701.8,-0.2,3,4
2702,31.4,6,10
2702.2,538.096,7,7
2702.4,564.752,2,8
2702.6,544.544,2,15
2702.8,541.2,3,9
2703,568.352,1,7
2703.2,531.456,10,7
2703.4,530,3,8
2703.6,544.608,8,15
2703.8,532.096,10,5
2704,539.488,3,4
2704.2,531.904,4,12
2704.4,543.392,1,12
2704.6,526.304,4,6
2704.8,524.096,3,3
2705,248.448,10,13
2705.2,78.85,5,5
2705.4,28.85,4,11
2705.6,19.85,1,6
2705.8,10.2,6,10
2706,5.95,0,5
2706.2,3.95,7,4
2706.4,7.95,8,6
2706.6,3.05,3,6
2706.8,533.456,6,7
2707,562.304,3,3
2707.2,527.6,8,3
2707.4,536.256,6,13
2707.6,540.096,2,14
2707.8,544.448,2,4
2708,546,1,12
2708.2,614.688,1,11
2708.4,503.344,6,7
2708.6,554.848,2,3
2708.8,567.792,8,13
2709,549.792,3,8
2709.2,625.504,6,15
2709.4,589.856,5,13
2709.6,576,0,5
2709.8,169.1,1,12
2710,62.95,7,7
2710.2,21.2,6,8
2710.4,19.85,4,14
2710.6,7.95,8,8
2710.8,3.55,2,3
2711,2.9,6,11
2711.2,1.9,5,10
